ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:3946
19699396,2016-08-07 17:53:29,705C - Thor,Java 8,Wrong answer on pretest 3,124 ms,20500 KB
19636972,2016-08-04 20:29:47,703D - Mishka and Interesting sum,Java 8,Wrong answer on pretest 3,124 ms,20500 KB
19636342,2016-08-04 20:26:23,703D - Mishka and Interesting sum,Java 8,Runtime error on pretest 2,108 ms,20500 KB
19634990,2016-08-04 20:17:00,703D - Mishka and Interesting sum,Java 8,Wrong answer on pretest 3,140 ms,20500 KB
19624834,2016-08-04 18:52:23,703B - Mishka and trip,Java 8,Accepted,405 ms,20500 KB
19620253,2016-08-04 18:20:57,703A - Mishka and Game,Java 8,Accepted,171 ms,20400 KB
19496466,2016-07-29 19:43:17,702D - Road to Post Office,Java 8,Wrong answer on test 21,124 ms,0 KB
19495046,2016-07-29 19:29:09,702D - Road to Post Office,Java 8,Wrong answer on test 21,124 ms,0 KB
19490629,2016-07-29 18:50:53,702C - Cellular Network,Java 8,Accepted,577 ms,0 KB
19488458,2016-07-29 18:36:38,702B - Powers of Two,Java 8,Accepted,577 ms,3200 KB
19487777,2016-07-29 18:32:16,702B - Powers of Two,Java 8,Wrong answer on test 14,623 ms,0 KB
19484439,2016-07-29 18:12:41,702A - Maximum Increase,Java 8,Accepted,296 ms,0 KB
19483724,2016-07-29 18:09:09,702A - Maximum Increase,Java 8,Wrong answer on test 5,155 ms,0 KB
19461864,2016-07-28 16:05:09,596D - Wilbur and Trees,Java 8,Time limit exceeded on test 11,2000 ms,264200 KB
19461784,2016-07-28 16:00:43,596D - Wilbur and Trees,Java 8,Time limit exceeded on test 11,2000 ms,264200 KB
19456787,2016-07-28 10:55:18,596C - Wilbur and Points,Java 8,Accepted,717 ms,32700 KB
19456721,2016-07-28 10:51:37,596C - Wilbur and Points,Java 8,Wrong answer on test 1,124 ms,0 KB
19439244,2016-07-27 13:19:08,610C - Harmony Analysis,Java 8,Wrong answer on test 3,139 ms,0 KB
19438318,2016-07-27 12:35:18,610B - Vika and Squares,Java 8,Accepted,592 ms,0 KB
19438249,2016-07-27 12:32:34,610B - Vika and Squares,Java 8,Wrong answer on test 7,451 ms,0 KB
19437591,2016-07-27 12:05:58,610A - Pasha and Stick,Java 8,Accepted,140 ms,0 KB
19436951,2016-07-27 11:34:36,651D - Image Preview,Java 8,Accepted,233 ms,0 KB
19435225,2016-07-27 10:01:32,651C - Watchmen,Java 8,Accepted,1513 ms,27200 KB
19435173,2016-07-27 09:58:20,651C - Watchmen,Java 8,Wrong answer on test 28,1481 ms,24600 KB
19434849,2016-07-27 09:37:59,651B - Beautiful Paintings,Java 8,Accepted,155 ms,0 KB
19434417,2016-07-27 09:10:27,651A - Joysticks,Java 8,Accepted,140 ms,0 KB
19434229,2016-07-27 08:55:34,651A - Joysticks,Java 8,Wrong answer on test 7,139 ms,0 KB
19415746,2016-07-26 08:45:52,595C - Warrior and Archer,Java 8,Wrong answer on test 4,124 ms,0 KB
19415706,2016-07-26 08:44:11,595C - Warrior and Archer,Java 8,Wrong answer on test 4,124 ms,0 KB
19415642,2016-07-26 08:40:22,595C - Warrior and Archer,Java 8,Wrong answer on test 4,124 ms,0 KB
19414705,2016-07-26 07:29:50,595B - Pasha and Phone,Java 8,Accepted,342 ms,0 KB
19414678,2016-07-26 07:28:30,595B - Pasha and Phone,Java 8,Wrong answer on test 4,140 ms,0 KB
19414179,2016-07-26 06:50:44,595A - Vitaly and Night,Java 8,Accepted,187 ms,0 KB
19407302,2016-07-25 19:26:56,599D - Spongebob and Squares,Java 8,Accepted,249 ms,9700 KB
19407094,2016-07-25 19:12:35,599D - Spongebob and Squares,Java 8,Wrong answer on test 65,171 ms,0 KB
19407033,2016-07-25 19:06:55,599D - Spongebob and Squares,Java 8,Wrong answer on test 6,139 ms,0 KB
19405108,2016-07-25 17:03:02,599C - Day at the Beach,Java 8,Accepted,342 ms,0 KB
19404663,2016-07-25 16:38:13,599B - Spongebob and Joke,Java 8,Accepted,420 ms,0 KB
19404342,2016-07-25 16:18:57,599A - Patrick and Shopping,Java 8,Accepted,124 ms,0 KB
19401588,2016-07-25 13:37:42,614C - Peter and Snow Blower,Java 8,Accepted,795 ms,0 KB
19401479,2016-07-25 13:30:16,614C - Peter and Snow Blower,Java 8,Wrong answer on test 3,124 ms,0 KB
19398333,2016-07-25 10:55:23,614C - Peter and Snow Blower,Java 8,Wrong answer on test 3,124 ms,0 KB
19398186,2016-07-25 10:48:22,614C - Peter and Snow Blower,Java 8,Wrong answer on test 3,124 ms,0 KB
19398050,2016-07-25 10:42:31,614C - Peter and Snow Blower,Java 8,Wrong answer on test 3,140 ms,0 KB
19397774,2016-07-25 10:30:48,614B - Gena's Code,Java 8,Accepted,217 ms,0 KB
19397625,2016-07-25 10:24:06,614B - Gena's Code,Java 8,Wrong answer on test 9,140 ms,0 KB
19397280,2016-07-25 10:07:30,614A - Link/Cut Tree,Java 8,Accepted,155 ms,0 KB
19397195,2016-07-25 10:04:28,614A - Link/Cut Tree,Java 8,Wrong answer on test 24,155 ms,0 KB
19397115,2016-07-25 10:01:10,614A - Link/Cut Tree,Java 8,Wrong answer on test 24,155 ms,0 KB
