ID,Timestamp,Problem,Lang,Verdict,Time,Memory,Rank:907
21076293,2016-10-01 17:26:14,722B - Verse Pattern,GNU C++11,Accepted,30 ms,400 KB
21073857,2016-10-01 17:18:53,722A - Broken Clock,GNU C++11,Accepted,15 ms,0 KB
21047154,2016-09-30 21:12:50,721D - Maxim and Array,GNU C++11,Accepted,280 ms,11000 KB
21029409,2016-09-30 17:54:29,721D - Maxim and Array,GNU C++11,Wrong answer on test 50,390 ms,11000 KB
20885083,2016-09-24 14:09:56,718C - Sasha and Array,GNU C++11,Accepted,2760 ms,33700 KB
20884985,2016-09-24 14:04:58,718C - Sasha and Array,GNU C++11,Runtime error on test 11,312 ms,32100 KB
20884629,2016-09-24 13:50:12,718C - Sasha and Array,GNU C++11,Wrong answer on test 5,15 ms,32100 KB
20884582,2016-09-24 13:48:05,719E - Sasha and Array,GNU C++11,Wrong answer on test 5,15 ms,32100 KB
20821879,2016-09-22 19:04:21,402E - Strictly Positive Matrix,GNU C++11,Time limit exceeded on test 4,1000 ms,111900 KB
20821867,2016-09-22 19:03:43,402E - Strictly Positive Matrix,GNU C++11,Wrong answer on test 1,0 ms,110700 KB
20791521,2016-09-21 12:49:10,402E - Strictly Positive Matrix,GNU C++11,Time limit exceeded on test 3,1000 ms,33800 KB
20789759,2016-09-21 10:50:01,128C - Games with Rectangle,GNU C++11,Accepted,61 ms,48400 KB
20772964,2016-09-20 13:30:52,439E - Devu and Birthday Celebration,GNU C++11,Accepted,1153 ms,9400 KB
20772923,2016-09-20 13:28:53,439E - Devu and Birthday Celebration,GNU C++11,Wrong answer on test 2,155 ms,9400 KB
20772899,2016-09-20 13:27:25,439E - Devu and Birthday Celebration,GNU C++11,Wrong answer on test 2,187 ms,9400 KB
20772833,2016-09-20 13:23:25,439E - Devu and Birthday Celebration,GNU C++11,Wrong answer on test 3,156 ms,9400 KB
20772768,2016-09-20 13:20:10,439E - Devu and Birthday Celebration,GNU C++11,Wrong answer on test 2,156 ms,9400 KB
20699317,2016-09-17 17:41:50,715A - Plus and Square Root,GNU C++11,Accepted,46 ms,800 KB
20692078,2016-09-17 17:12:25,715A - Plus and Square Root,GNU C++11,Wrong answer on pretest 5,46 ms,0 KB
20690398,2016-09-17 17:06:34,715A - Plus and Square Root,GNU C++11,Wrong answer on pretest 5,62 ms,0 KB
20610829,2016-09-14 12:52:52,264C - Choosing Balls,GNU C++11,Accepted,3150 ms,3500 KB
20610729,2016-09-14 12:47:44,264C - Choosing Balls,GNU C++11,Wrong answer on test 7,30 ms,3500 KB
20610388,2016-09-14 12:27:56,264C - Choosing Balls,GNU C++11,Wrong answer on test 7,30 ms,3500 KB
20609981,2016-09-14 12:03:50,264C - Choosing Balls,GNU C++11,Time limit exceeded on test 8,5000 ms,8500 KB
20468825,2016-09-09 00:12:09,708C - Centroids,GNU C++11,Accepted,530 ms,43000 KB
20468816,2016-09-09 00:10:51,708C - Centroids,GNU C++11,Accepted,530 ms,43000 KB
20462717,2016-09-08 19:50:42,708C - Centroids,GNU C++11,Wrong answer on test 3,46 ms,72400 KB
20455247,2016-09-08 12:40:44,444C - DZY Loves Colors,GNU C++11,Wrong answer on test 6,15 ms,9800 KB
